16,7.26,-28.94,-27.5,22.2,0,32.1558,0,1,0,0,0,0,-15,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,70,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
17,7.28,-28.68,-28.3,25.8,0,32.1558,0,1,0,0,0,0,-11,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,73,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
18,7.1,-28.44,-29.1,23.2,0,32.1558,0,0,0,0,0,0,-13,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,71,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
19,7.4,-28.82,-28.1,24.1,0,32.1558,0,1,0,0,0,0,-13,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,72,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
20,8.98,-30.26,-21.8,32.8,0,32.1558,0,2,0,0,0,0,-5,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,80,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
21,8.96,-30.66,-18.8,16.7,0,32.1558,0,-2,0,0,0,0,-23,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,64,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
22,8.86,-29.94,-23.2,23.4,0,32.1558,0,0,0,0,0,0,-14,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,71,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
23,9.24,-30.42,-20.9,30.6,0,32.1558,0,2,0,0,0,0,-11,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,78,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
24,9.08,-30.1,-22.2,26,0,32.1558,0,0,0,0,0,0,-8,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,73,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
25,9.56,-30.3,-20.8,25.1,0,32.1558,0,1,0,0,0,0,-13,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,72,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
26,10.86,-30.48,-20.3,19,0,32.1558,0,4,0,0,0,0,-19,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,66,0,0,-0.1275,0.3145,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
27,10.96,-30.82,-18.4,22.8,0,32.1558,0,0,0,0,0,0,-16,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,69,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
28,11.12,-30.98,-17.2,20.6,0,32.1558,0,3,0,0,0,0,-17,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
29,11.68,-31.54,-13.8,23,0,32.1558,0,-1,0,0,0,0,-19,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,70,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
30,12.24,-31.6,-13.3,23.6,0,32.1558,0,-1,0,0,0,0,-17,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,70,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
31,12.62,-30.98,-16.3,20.3,0,32.1558,0,-6,0,0,0,0,-19,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
32,13.14,-31.72,-12.9,20.2,0,32.1558,0,-1,0,0,0,0,-24,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,63,0,0,-0.1275,0.3145,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
33,12.98,-31.3,-15.2,30.7,0,32.1558,0,1,0,0,0,0,-10,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,73,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
34,12.72,-31.22,-15.7,32.5,0,32.1558,0,-1,0,0,0,0,-12,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,75,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
35,14.18,-31.46,-13.9,20.1,0,32.1558,0,6,0,0,0,0,-22,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,64,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
36,14.26,-31.84,-11.9,23.8,0,32.1558,0,1,0,0,0,0,-18,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,68,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
37,14.44,-31.54,-13.4,25.3,0,32.1558,0,5,0,0,0,0,-16,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,70,0,0,-0.1275,0.3145,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
38,14.26,-31.3,-15,22.9,0,32.1558,0,10,0,0,0,0,-11,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
39,14.8,-31.64,-12.7,29.8,0,32.1558,0,2,0,0,0,0,-18,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,75,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
40,15.36,-31.94,-10.2,19,0,32.1558,0,-1,0,0,0,0,-22,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,64,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
41,15.38,-31.72,-12.1,19.8,0,32.1558,0,3,0,0,0,0,-20,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,65,0,0,-0.1275,0.3145,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
42,16.78,-31.76,-12,27.6,0,32.1558,0,0,0,0,0,0,-11,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
43,16.92,-31.8,-11.9,27.9,0,32.1558,0,2,0,0,0,0,-16,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
44,18.92,-31.86,-10.3,23.4,0,32.1558,0,-1,0,0,0,0,-11,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,69,0,0,-0.1275,0.3145,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
45,19.9,-31.98,-9.7,24.7,0,32.1558,0,4,0,0,0,0,-15,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,70,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
46,21.02,-32.1,-8.7,21.2,0,32.1558,0,2,0,0,0,0,-17,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
47,20.66,-31.96,-10.4,25.9,0,32.1558,0,2,0,0,0,0,-13,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,71,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
48,22.64,-32.1,-8.9,34.4,0,32.1558,0,1,0,0,0,0,-3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,80,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
49,22.66,-32.1,-8.5,34.2,0,32.1558,0,2,0,0,0,0,-3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,79,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
50,24.76,-32.12,-7.6,26.9,0,32.1558,0,1,0,0,0,0,-9,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,72,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
51,26.54,-32.18,-8.1,22,0,32.1558,0,-1,0,0,0,0,-14,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
52,26.86,-32.28,-6.1,18.4,0,32.1558,0,1,0,0,0,0,-17,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,63,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
53,28.54,-32.24,-6.9,35.6,0,32.1558,0,1,0,0,0,0,-4,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,80,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
54,30.56,-32.26,-6.3,30.1,0,32.1558,0,1,0,0,0,0,1,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
55,32.48,-32.26,-6,37.4,0,32.1558,0,4,0,0,0,0,4,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,81,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
56,34.18,-32.24,-6.2,23.4,0,32.1558,0,0,0,0,0,0,-9,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
57,34.52,-32.3,-5.4,30.2,0,32.1558,0,1,0,0,0,0,-3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
58,36.5,-32.32,-5.4,30.8,0,32.1558,0,1,0,0,0,0,1,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
59,38.74,-32.32,-5.2,32.4,0,32.1558,0,1,0,0,0,0,-1,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,75,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
60,40.46,-32.34,-5.2,29.6,0,32.1558,0,1,0,0,0,0,-2,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,72,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
61,42.56,-32.34,-4.7,31.1,0,32.1558,0,2,0,0,0,0,0,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
62,44.52,-32.34,-4.7,25,0,32.1558,0,1,0,0,0,0,-5,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
63,46.24,-32.34,-3.8,21.6,0,32.1558,0,1,0,0,0,0,1,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,64,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
64,46.56,-32.36,-4.2,30.1,0,32.1558,0,1,0,0,0,0,-8,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,73,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
65,48.38,-32.38,-4,31.6,0,32.1558,0,1,0,0,0,0,3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
66,48.88,-32.32,-3.7,19.2,0,32.1558,0,1,0,0,0,0,-9,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,62,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
67,50.44,-32.4,-4,31,0,32.1558,0,2,0,0,0,0,3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,74,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
68,52.52,-32.34,-4.1,19.2,0,32.1558,0,2,0,0,0,0,-10,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,61,0,0,-0.1275,0.3145,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
69,54.08,-32.34,-3.6,17.5,0,32.1558,0,2,0,0,0,0,-9,0,0,0,0,0.195835,0,0,0,0,0,0,2.86531e-38,2.86531e-38,0,0,59,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
70,54.5,-32.4,-3.6,31.3,0,32.1558,0,2,0,0,0,0,3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,73,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
71,54.64,-32.42,-3.8,25,0,32.1558,0,2,0,0,0,0,-3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
72,56.58,-32.4,-3.6,27.7,0,32.1558,0,1,0,0,0,0,0,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,69,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
73,56.76,-32.42,-3.6,19.6,0,32.1558,0,1,0,0,0,0,11,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,61,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
74,58.48,-32.4,-3.4,38.2,0,32.1558,0,2,0,0,0,0,-8,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,79,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
75,59.14,-32.34,-3.4,23.2,0,32.1558,0,1,0,0,0,0,-4,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,64,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
76,60.28,-32.4,-3.3,27,0,32.1558,0,1,0,0,0,0,0,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,68,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
77,60.4,-32.42,-3,23.4,0,32.1558,0,1,0,0,0,0,-3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,64,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
78,62.48,-32.42,-3,25.6,0,32.1558,0,2,0,0,0,0,-2,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,67,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
79,62.5,-32.42,-3,24.2,0,32.1558,0,1,0,0,0,0,-1,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,65,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
80,64.54,-32.42,-2.9,27.7,0,32.1558,0,1,0,0,0,0,2,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,69,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
81,66.62,-32.42,-3,22.9,0,32.1558,0,1,0,0,0,0,-2,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,64,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
82,68.28,-32.42,-2.5,16.6,0,32.1558,0,1,0,0,0,0,-9,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,57,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
83,76.4,-32.42,-2.3,22.1,0,32.1558,0,1,0,0,0,0,4,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,62,0,0,-0.1275,0.3145,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
84,78.56,-32.42,-2.3,27.3,0,32.1558,0,1,0,0,0,0,-2,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,68,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
85,80.4,-32.42,-2.3,28.6,0,32.1558,0,2,0,0,0,0,5,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,69,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
86,82.44,-32.42,-2.3,26.4,0,32.1558,0,1,0,0,0,0,3,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,66,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
87,86.58,-32.42,-2.2,16.7,0,32.1558,0,2,0,0,0,0,-6,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,57,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
88,88.32,-32.42,-2,18.5,0,32.1558,0,1,0,0,0,0,0,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,59,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
89,90.4,-32.42,-2.1,21.5,0,32.1558,0,1,0,0,0,0,-4,0,0,0,0,0.195835,0,0,0,0,0,0,0,0,0,0,62,0,0,-0.1275,0.3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
